original_score,improvement,action_type,action_magnitude,baseline_value,is_critical,magnitude_x_baseline,original_sleep,original_stress,original_exercise,original_screen
84.500244,36.852413,EXERCISE_INCREASE,2.0,0.0,1,0.0,6.4,3.0,0.0,2.3
84.500244,35.63183,EXERCISE_INCREASE,3.0,0.0,1,0.0,6.4,3.0,0.0,2.3
84.500244,40.63597,EXERCISE_INCREASE,4.0,0.0,1,0.0,6.4,3.0,0.0,2.3
84.500244,5.5408454,SCREEN_DECREASE,-1.0,2.3,0,2.3,6.4,3.0,0.0,2.3
84.500244,6.168167,SCREEN_DECREASE,-2.0,2.3,0,4.6,6.4,3.0,0.0,2.3
84.500244,5.7209435,SCREEN_DECREASE,-3.0,2.3,0,6.8999999999999995,6.4,3.0,0.0,2.3
84.500244,5.848295,SCREEN_DECREASE,-4.0,2.3,0,9.2,6.4,3.0,0.0,2.3
21.37774,15.106919,SLEEP_INCREASE,0.5,9.0,0,4.5,9.0,9.0,0.0,11.7
21.37774,15.00622,SLEEP_INCREASE,1.0,9.0,0,9.0,9.0,9.0,0.0,11.7
21.37774,16.82003,SLEEP_INCREASE,1.5,9.0,0,13.5,9.0,9.0,0.0,11.7
21.37774,17.135288,SLEEP_INCREASE,2.0,9.0,0,18.0,9.0,9.0,0.0,11.7
21.37774,16.504517,SLEEP_INCREASE,2.5,9.0,0,22.5,9.0,9.0,0.0,11.7
21.37774,111.401115,STRESS_DECREASE,-1.0,9.0,1,9.0,9.0,9.0,0.0,11.7
21.37774,105.40121,STRESS_DECREASE,-2.0,9.0,1,18.0,9.0,9.0,0.0,11.7
21.37774,107.48755,STRESS_DECREASE,-3.0,9.0,1,27.0,9.0,9.0,0.0,11.7
21.37774,141.59798,STRESS_DECREASE,-4.0,9.0,1,36.0,9.0,9.0,0.0,11.7
21.37774,102.604904,EXERCISE_INCREASE,1.0,0.0,1,0.0,9.0,9.0,0.0,11.7
21.37774,96.31719,EXERCISE_INCREASE,2.0,0.0,1,0.0,9.0,9.0,0.0,11.7
21.37774,100.69727,EXERCISE_INCREASE,3.0,0.0,1,0.0,9.0,9.0,0.0,11.7
21.37774,102.36298,EXERCISE_INCREASE,4.0,0.0,1,0.0,9.0,9.0,0.0,11.7
21.37774,90.10373,SCREEN_DECREASE,-1.0,11.7,1,11.7,9.0,9.0,0.0,11.7
21.37774,84.61838,SCREEN_DECREASE,-2.0,11.7,1,23.4,9.0,9.0,0.0,11.7
21.37774,83.656044,SCREEN_DECREASE,-3.0,11.7,1,35.099999999999994,9.0,9.0,0.0,11.7
21.37774,87.35332,SCREEN_DECREASE,-4.0,11.7,1,46.8,9.0,9.0,0.0,11.7
68.87228,106.30038,SLEEP_INCREASE,0.5,4.7,1,2.35,4.7,2.0,1.0,10.9
68.87228,95.675125,SLEEP_INCREASE,1.0,4.7,1,4.7,4.7,2.0,1.0,10.9
68.87228,94.79115,SLEEP_INCREASE,1.5,4.7,1,7.050000000000001,4.7,2.0,1.0,10.9
68.87228,92.87241,SLEEP_INCREASE,2.0,4.7,1,9.4,4.7,2.0,1.0,10.9
68.87228,93.829895,SLEEP_INCREASE,2.5,4.7,1,11.75,4.7,2.0,1.0,10.9
68.87228,10.858319,STRESS_DECREASE,-1.0,2.0,0,2.0,4.7,2.0,1.0,10.9
68.87228,11.572181,STRESS_DECREASE,-2.0,2.0,0,4.0,4.7,2.0,1.0,10.9
68.87228,11.806658,STRESS_DECREASE,-3.0,2.0,0,6.0,4.7,2.0,1.0,10.9
68.87228,11.905658,STRESS_DECREASE,-4.0,2.0,0,8.0,4.7,2.0,1.0,10.9
68.87228,73.14,EXERCISE_INCREASE,1.0,1.0,1,1.0,4.7,2.0,1.0,10.9
68.87228,70.600296,EXERCISE_INCREASE,2.0,1.0,1,2.0,4.7,2.0,1.0,10.9
68.87228,67.93889,EXERCISE_INCREASE,3.0,1.0,1,3.0,4.7,2.0,1.0,10.9
68.87228,67.861694,EXERCISE_INCREASE,4.0,1.0,1,4.0,4.7,2.0,1.0,10.9
68.87228,65.756935,SCREEN_DECREASE,-1.0,10.9,1,10.9,4.7,2.0,1.0,10.9
68.87228,63.46565,SCREEN_DECREASE,-2.0,10.9,1,21.8,4.7,2.0,1.0,10.9
68.87228,59.5739,SCREEN_DECREASE,-3.0,10.9,1,32.7,4.7,2.0,1.0,10.9
68.87228,64.83169,SCREEN_DECREASE,-4.0,10.9,1,43.6,4.7,2.0,1.0,10.9
58.978874,13.541203,SLEEP_INCREASE,0.5,7.9,0,3.95,7.9,3.0,0.0,1.5
58.978874,12.420528,SLEEP_INCREASE,1.0,7.9,0,7.9,7.9,3.0,0.0,1.5
58.978874,10.069682,SLEEP_INCREASE,1.5,7.9,0,11.850000000000001,7.9,3.0,0.0,1.5
58.978874,8.910534,SLEEP_INCREASE,2.0,7.9,0,15.8,7.9,3.0,0.0,1.5
58.978874,9.393402,SLEEP_INCREASE,2.5,7.9,0,19.75,7.9,3.0,0.0,1.5
58.978874,15.112989,STRESS_DECREASE,-1.0,3.0,0,3.0,7.9,3.0,0.0,1.5
58.978874,14.3911495,STRESS_DECREASE,-2.0,3.0,0,6.0,7.9,3.0,0.0,1.5
58.978874,15.097478,STRESS_DECREASE,-3.0,3.0,0,9.0,7.9,3.0,0.0,1.5
58.978874,14.219121,STRESS_DECREASE,-4.0,3.0,0,12.0,7.9,3.0,0.0,1.5
58.978874,86.408424,EXERCISE_INCREASE,1.0,0.0,1,0.0,7.9,3.0,0.0,1.5
58.978874,96.310196,EXERCISE_INCREASE,2.0,0.0,1,0.0,7.9,3.0,0.0,1.5
58.978874,88.70644,EXERCISE_INCREASE,3.0,0.0,1,0.0,7.9,3.0,0.0,1.5
58.978874,83.865036,EXERCISE_INCREASE,4.0,0.0,1,0.0,7.9,3.0,0.0,1.5
58.978874,14.399592,SCREEN_DECREASE,-1.0,1.5,0,1.5,7.9,3.0,0.0,1.5
58.978874,15.09747,SCREEN_DECREASE,-2.0,1.5,0,3.0,7.9,3.0,0.0,1.5
58.978874,15.013102,SCREEN_DECREASE,-3.0,1.5,0,4.5,7.9,3.0,0.0,1.5
58.978874,14.501724,SCREEN_DECREASE,-4.0,1.5,0,6.0,7.9,3.0,0.0,1.5
27.584515,27.505026,SLEEP_INCREASE,0.5,6.6,0,3.3,6.6,3.0,0.0,7.5
27.584515,24.66945,SLEEP_INCREASE,1.0,6.6,0,6.6,6.6,3.0,0.0,7.5
27.584515,27.632547,SLEEP_INCREASE,1.5,6.6,0,9.899999999999999,6.6,3.0,0.0,7.5
27.584515,25.98854,SLEEP_INCREASE,2.0,6.6,0,13.2,6.6,3.0,0.0,7.5
27.584515,23.81894,SLEEP_INCREASE,2.5,6.6,0,16.5,6.6,3.0,0.0,7.5
27.584515,28.374897,STRESS_DECREASE,-1.0,3.0,0,3.0,6.6,3.0,0.0,7.5
27.584515,26.624233,STRESS_DECREASE,-2.0,3.0,0,6.0,6.6,3.0,0.0,7.5
27.584515,27.527102,STRESS_DECREASE,-3.0,3.0,0,9.0,6.6,3.0,0.0,7.5
27.584515,25.541245,STRESS_DECREASE,-4.0,3.0,0,12.0,6.6,3.0,0.0,7.5
27.584515,157.21957,EXERCISE_INCREASE,1.0,0.0,1,0.0,6.6,3.0,0.0,7.5
27.584515,178.6457,EXERCISE_INCREASE,2.0,0.0,1,0.0,6.6,3.0,0.0,7.5
27.584515,154.50255,EXERCISE_INCREASE,3.0,0.0,1,0.0,6.6,3.0,0.0,7.5
27.584515,176.89441,EXERCISE_INCREASE,4.0,0.0,1,0.0,6.6,3.0,0.0,7.5
27.584515,26.856514,SCREEN_DECREASE,-1.0,7.5,0,7.5,6.6,3.0,0.0,7.5
27.584515,27.13176,SCREEN_DECREASE,-2.0,7.5,0,15.0,6.6,3.0,0.0,7.5
27.584515,25.656525,SCREEN_DECREASE,-3.0,7.5,0,22.5,6.6,3.0,0.0,7.5
27.584515,27.83393,SCREEN_DECREASE,-4.0,7.5,0,30.0,6.6,3.0,0.0,7.5
72.42665,-7.824464,SLEEP_INCREASE,0.5,6.1,1,3.05,6.1,10.0,0.0,2.6
72.42665,-4.7355304,SLEEP_INCREASE,1.0,6.1,1,6.1,6.1,10.0,0.0,2.6
72.42665,-3.1183858,SLEEP_INCREASE,1.5,6.1,1,9.149999999999999,6.1,10.0,0.0,2.6
72.42665,0.9786228,SLEEP_INCREASE,2.0,6.1,1,12.2,6.1,10.0,0.0,2.6
72.42665,5.9616146,SLEEP_INCREASE,2.5,6.1,1,15.25,6.1,10.0,0.0,2.6
72.42665,-6.1075773,STRESS_DECREASE,-1.0,10.0,1,10.0,6.1,10.0,0.0,2.6
72.42665,-1.0007135,STRESS_DECREASE,-2.0,10.0,1,20.0,6.1,10.0,0.0,2.6
72.42665,-1.9504381,STRESS_DECREASE,-3.0,10.0,1,30.0,6.1,10.0,0.0,2.6
72.42665,3.1515625,STRESS_DECREASE,-4.0,10.0,1,40.0,6.1,10.0,0.0,2.6
72.42665,1.629554,EXERCISE_INCREASE,1.0,0.0,1,0.0,6.1,10.0,0.0,2.6
72.42665,4.358943,EXERCISE_INCREASE,2.0,0.0,1,0.0,6.1,10.0,0.0,2.6
72.42665,9.890509,EXERCISE_INCREASE,3.0,0.0,1,0.0,6.1,10.0,0.0,2.6
72.42665,14.782596,EXERCISE_INCREASE,4.0,0.0,1,0.0,6.1,10.0,0.0,2.6
72.42665,-0.9392062,SCREEN_DECREASE,-1.0,2.6,0,2.6,6.1,10.0,0.0,2.6
72.42665,-0.6936944,SCREEN_DECREASE,-2.0,2.6,0,5.2,6.1,10.0,0.0,2.6
72.42665,-0.67270523,SCREEN_DECREASE,-3.0,2.6,0,7.800000000000001,6.1,10.0,0.0,2.6
72.42665,-0.6703748,SCREEN_DECREASE,-4.0,2.6,0,10.4,6.1,10.0,0.0,2.6
68.03341,0.61607915,SLEEP_INCREASE,0.5,8.3,0,4.15,8.3,5.0,1.0,9.9
68.03341,0.60484517,SLEEP_INCREASE,1.0,8.3,0,8.3,8.3,5.0,1.0,9.9
68.03341,0.63543636,SLEEP_INCREASE,1.5,8.3,0,12.450000000000001,8.3,5.0,1.0,9.9
68.03341,0.6777674,SLEEP_INCREASE,2.0,8.3,0,16.6,8.3,5.0,1.0,9.9
68.03341,0.65515536,SLEEP_INCREASE,2.5,8.3,0,20.75,8.3,5.0,1.0,9.9
68.03341,6.900152,STRESS_DECREASE,-1.0,5.0,0,5.0,8.3,5.0,1.0,9.9
68.03341,9.962778,STRESS_DECREASE,-2.0,5.0,0,10.0,8.3,5.0,1.0,9.9
68.03341,11.521787,STRESS_DECREASE,-3.0,5.0,0,15.0,8.3,5.0,1.0,9.9
68.03341,11.444697,STRESS_DECREASE,-4.0,5.0,0,20.0,8.3,5.0,1.0,9.9
68.03341,3.7047348,EXERCISE_INCREASE,1.0,1.0,1,1.0,8.3,5.0,1.0,9.9
68.03341,4.52873,EXERCISE_INCREASE,2.0,1.0,1,2.0,8.3,5.0,1.0,9.9
68.03341,4.278931,EXERCISE_INCREASE,3.0,1.0,1,3.0,8.3,5.0,1.0,9.9
68.03341,4.525249,EXERCISE_INCREASE,4.0,1.0,1,4.0,8.3,5.0,1.0,9.9
68.03341,3.237947,SCREEN_DECREASE,-1.0,9.9,1,9.9,8.3,5.0,1.0,9.9
68.03341,3.383102,SCREEN_DECREASE,-2.0,9.9,1,19.8,8.3,5.0,1.0,9.9
68.03341,3.6828122,SCREEN_DECREASE,-3.0,9.9,1,29.700000000000003,8.3,5.0,1.0,9.9
68.03341,3.9181464,SCREEN_DECREASE,-4.0,9.9,1,39.6,8.3,5.0,1.0,9.9
58.390587,10.332879,SLEEP_INCREASE,0.5,5.0,1,2.5,5.0,6.0,1.0,4.0
58.390587,6.583706,SLEEP_INCREASE,1.0,5.0,1,5.0,5.0,6.0,1.0,4.0
58.390587,7.306318,SLEEP_INCREASE,1.5,5.0,1,7.5,5.0,6.0,1.0,4.0
58.390587,7.0745535,SLEEP_INCREASE,2.0,5.0,1,10.0,5.0,6.0,1.0,4.0
58.390587,10.0391445,SLEEP_INCREASE,2.5,5.0,1,12.5,5.0,6.0,1.0,4.0
58.390587,3.5247464,STRESS_DECREASE,-1.0,6.0,0,6.0,5.0,6.0,1.0,4.0
58.390587,10.555252,STRESS_DECREASE,-2.0,6.0,0,12.0,5.0,6.0,1.0,4.0
58.390587,14.435495,STRESS_DECREASE,-3.0,6.0,0,18.0,5.0,6.0,1.0,4.0
58.390587,15.836102,STRESS_DECREASE,-4.0,6.0,0,24.0,5.0,6.0,1.0,4.0
58.390587,5.766929,EXERCISE_INCREASE,1.0,1.0,1,1.0,5.0,6.0,1.0,4.0
58.390587,7.426521,EXERCISE_INCREASE,2.0,1.0,1,2.0,5.0,6.0,1.0,4.0
58.390587,8.659081,EXERCISE_INCREASE,3.0,1.0,1,3.0,5.0,6.0,1.0,4.0
58.390587,8.672257,EXERCISE_INCREASE,4.0,1.0,1,4.0,5.0,6.0,1.0,4.0
58.390587,1.0482445,SCREEN_DECREASE,-1.0,4.0,0,4.0,5.0,6.0,1.0,4.0
58.390587,1.1024382,SCREEN_DECREASE,-2.0,4.0,0,8.0,5.0,6.0,1.0,4.0
58.390587,1.0770729,SCREEN_DECREASE,-3.0,4.0,0,12.0,5.0,6.0,1.0,4.0
58.390587,1.142213,SCREEN_DECREASE,-4.0,4.0,0,16.0,5.0,6.0,1.0,4.0
84.97476,-18.258768,SLEEP_INCREASE,0.5,4.1,1,2.05,4.1,5.0,0.0,5.8
84.97476,-18.55481,SLEEP_INCREASE,1.0,4.1,1,4.1,4.1,5.0,0.0,5.8
84.97476,-9.610788,SLEEP_INCREASE,1.5,4.1,1,6.1499999999999995,4.1,5.0,0.0,5.8
84.97476,-7.046162,SLEEP_INCREASE,2.0,4.1,1,8.2,4.1,5.0,0.0,5.8
84.97476,-6.899566,SLEEP_INCREASE,2.5,4.1,1,10.25,4.1,5.0,0.0,5.8
84.97476,0.87516695,STRESS_DECREASE,-1.0,5.0,0,5.0,4.1,5.0,0.0,5.8
84.97476,5.8898273,STRESS_DECREASE,-2.0,5.0,0,10.0,4.1,5.0,0.0,5.8
84.97476,5.158115,STRESS_DECREASE,-3.0,5.0,0,15.0,4.1,5.0,0.0,5.8
84.97476,5.739443,STRESS_DECREASE,-4.0,5.0,0,20.0,4.1,5.0,0.0,5.8
84.97476,-6.1752634,EXERCISE_INCREASE,1.0,0.0,1,0.0,4.1,5.0,0.0,5.8
84.97476,1.2022687,EXERCISE_INCREASE,2.0,0.0,1,0.0,4.1,5.0,0.0,5.8
84.97476,5.15564,EXERCISE_INCREASE,3.0,0.0,1,0.0,4.1,5.0,0.0,5.8
84.97476,6.691266,EXERCISE_INCREASE,4.0,0.0,1,0.0,4.1,5.0,0.0,5.8
84.97476,-1.3199301,SCREEN_DECREASE,-1.0,5.8,0,5.8,4.1,5.0,0.0,5.8
84.97476,-1.3824837,SCREEN_DECREASE,-2.0,5.8,0,11.6,4.1,5.0,0.0,5.8
84.97476,-1.0224906,SCREEN_DECREASE,-3.0,5.8,0,17.4,4.1,5.0,0.0,5.8
84.97476,-0.91453433,SCREEN_DECREASE,-4.0,5.8,0,23.2,4.1,5.0,0.0,5.8
67.607666,11.263296,SLEEP_INCREASE,0.5,6.6,0,3.3,6.6,1.0,0.0,3.6
67.607666,10.81432,SLEEP_INCREASE,1.0,6.6,0,6.6,6.6,1.0,0.0,3.6
67.607666,11.622858,SLEEP_INCREASE,1.5,6.6,0,9.899999999999999,6.6,1.0,0.0,3.6
67.607666,10.937361,SLEEP_INCREASE,2.0,6.6,0,13.2,6.6,1.0,0.0,3.6
67.607666,9.431523,SLEEP_INCREASE,2.5,6.6,0,16.5,6.6,1.0,0.0,3.6
67.607666,11.347481,STRESS_DECREASE,-1.0,1.0,0,1.0,6.6,1.0,0.0,3.6
67.607666,10.989284,STRESS_DECREASE,-2.0,1.0,0,2.0,6.6,1.0,0.0,3.6
67.607666,11.173343,STRESS_DECREASE,-3.0,1.0,0,3.0,6.6,1.0,0.0,3.6
67.607666,10.585504,STRESS_DECREASE,-4.0,1.0,0,4.0,6.6,1.0,0.0,3.6
67.607666,64.28089,EXERCISE_INCREASE,1.0,0.0,1,0.0,6.6,1.0,0.0,3.6
67.607666,70.131,EXERCISE_INCREASE,2.0,0.0,1,0.0,6.6,1.0,0.0,3.6
67.607666,70.88881,EXERCISE_INCREASE,3.0,0.0,1,0.0,6.6,1.0,0.0,3.6
67.607666,71.88372,EXERCISE_INCREASE,4.0,0.0,1,0.0,6.6,1.0,0.0,3.6
67.607666,10.456821,SCREEN_DECREASE,-1.0,3.6,0,3.6,6.6,1.0,0.0,3.6
67.607666,11.840116,SCREEN_DECREASE,-2.0,3.6,0,7.2,6.6,1.0,0.0,3.6
67.607666,11.135871,SCREEN_DECREASE,-3.0,3.6,0,10.8,6.6,1.0,0.0,3.6
67.607666,10.438491,SCREEN_DECREASE,-4.0,3.6,0,14.4,6.6,1.0,0.0,3.6
