original_score,modified_score,improvement,action_type,action_magnitude,action_description,original_sleep,original_stress,original_exercise,original_screen,modified_sleep,modified_stress,modified_exercise,modified_screen
91.85202,91.96585,0.11383057,CAFFEINE_ADJUST,-1.0,Adjust caffeine by 1 cups,8.4,5.0,2.0,2.0,8.4,5.0,2.0,2.0
91.85202,91.96585,0.11383057,CAFFEINE_ADJUST,0.0,Adjust caffeine by 0 cups,8.4,5.0,2.0,2.0,8.4,5.0,2.0,2.0
91.85202,91.96585,0.11383057,CAFFEINE_ADJUST,1.0,Adjust caffeine by 1 cups,8.4,5.0,2.0,2.0,8.4,5.0,2.0,2.0
59.048187,59.652576,0.6043892,SLEEP_INCREASE,0.5,Increase sleep by 0.5h,8.2,4.0,1.0,4.1,8.7,4.0,1.0,4.1
59.048187,61.190796,2.1426086,SLEEP_INCREASE,1.0,Increase sleep by 1.0h,8.2,4.0,1.0,4.1,9.2,4.0,1.0,4.1
59.048187,62.32292,3.2747345,SLEEP_INCREASE,1.5,Increase sleep by 1.5h,8.2,4.0,1.0,4.1,9.7,4.0,1.0,4.1
59.048187,62.76319,3.715004,SLEEP_INCREASE,2.0,Increase sleep by 2.0h,8.2,4.0,1.0,4.1,10.0,4.0,1.0,4.1
59.048187,62.76319,3.715004,SLEEP_INCREASE,2.5,Increase sleep by 2.5h,8.2,4.0,1.0,4.1,10.0,4.0,1.0,4.1
59.048187,62.76319,3.715004,SLEEP_INCREASE,3.0,Increase sleep by 3.0h,8.2,4.0,1.0,4.1,10.0,4.0,1.0,4.1
59.048187,59.049072,0.00088500977,STRESS_DECREASE,-1.0,Reduce stress by 1 points,8.2,4.0,1.0,4.1,8.2,3.0,1.0,4.1
59.048187,59.05506,0.0068740845,STRESS_DECREASE,-2.0,Reduce stress by 2 points,8.2,4.0,1.0,4.1,8.2,2.0,1.0,4.1
59.048187,59.060307,0.012119293,STRESS_DECREASE,-3.0,Reduce stress by 3 points,8.2,4.0,1.0,4.1,8.2,1.0,1.0,4.1
59.048187,59.060307,0.012119293,STRESS_DECREASE,-4.0,Reduce stress by 4 points,8.2,4.0,1.0,4.1,8.2,1.0,1.0,4.1
59.048187,59.060307,0.012119293,STRESS_DECREASE,-5.0,Reduce stress by 5 points,8.2,4.0,1.0,4.1,8.2,1.0,1.0,4.1
59.048187,58.968147,-0.08003998,EXERCISE_INCREASE,1.0,Add 1 workout sessions/week,8.2,4.0,1.0,4.1,8.2,4.0,2.0,4.1
59.048187,59.79108,0.7428932,EXERCISE_INCREASE,2.0,Add 2 workout sessions/week,8.2,4.0,1.0,4.1,8.2,4.0,3.0,4.1
59.048187,59.79108,0.7428932,EXERCISE_INCREASE,3.0,Add 3 workout sessions/week,8.2,4.0,1.0,4.1,8.2,4.0,4.0,4.1
59.048187,59.79108,0.7428932,EXERCISE_INCREASE,4.0,Add 4 workout sessions/week,8.2,4.0,1.0,4.1,8.2,4.0,5.0,4.1
59.048187,59.061802,0.013614655,SCREEN_DECREASE,-1.0,Reduce screen time by 1h,8.2,4.0,1.0,4.1,8.2,4.0,1.0,3.0999999999999996
59.048187,59.097855,0.04966736,SCREEN_DECREASE,-2.0,Reduce screen time by 2h,8.2,4.0,1.0,4.1,8.2,4.0,1.0,2.0999999999999996
59.048187,59.12733,0.079143524,SCREEN_DECREASE,-3.0,Reduce screen time by 3h,8.2,4.0,1.0,4.1,8.2,4.0,1.0,1.0999999999999996
59.048187,59.130924,0.08273697,SCREEN_DECREASE,-4.0,Reduce screen time by 4h,8.2,4.0,1.0,4.1,8.2,4.0,1.0,1.0
59.048187,59.04471,-0.003479004,CAFFEINE_ADJUST,-2.0,Adjust caffeine by 2 cups,8.2,4.0,1.0,4.1,8.2,4.0,1.0,4.1
59.048187,59.04471,-0.003479004,CAFFEINE_ADJUST,-1.0,Adjust caffeine by 1 cups,8.2,4.0,1.0,4.1,8.2,4.0,1.0,4.1
59.048187,59.04471,-0.003479004,CAFFEINE_ADJUST,0.0,Adjust caffeine by 0 cups,8.2,4.0,1.0,4.1,8.2,4.0,1.0,4.1
59.048187,59.04471,-0.003479004,CAFFEINE_ADJUST,1.0,Adjust caffeine by 1 cups,8.2,4.0,1.0,4.1,8.2,4.0,1.0,4.1
42.4972,43.626972,1.1297722,SLEEP_INCREASE,0.5,Increase sleep by 0.5h,7.3,3.0,2.0,1.2,7.8,3.0,2.0,1.2
42.4972,44.76908,2.271881,SLEEP_INCREASE,1.0,Increase sleep by 1.0h,7.3,3.0,2.0,1.2,8.3,3.0,2.0,1.2
42.4972,46.123215,3.6260147,SLEEP_INCREASE,1.5,Increase sleep by 1.5h,7.3,3.0,2.0,1.2,8.8,3.0,2.0,1.2
42.4972,47.282944,4.7857437,SLEEP_INCREASE,2.0,Increase sleep by 2.0h,7.3,3.0,2.0,1.2,9.3,3.0,2.0,1.2
42.4972,48.54866,6.0514603,SLEEP_INCREASE,2.5,Increase sleep by 2.5h,7.3,3.0,2.0,1.2,9.8,3.0,2.0,1.2
42.4972,48.7307,6.2335014,SLEEP_INCREASE,3.0,Increase sleep by 3.0h,7.3,3.0,2.0,1.2,10.0,3.0,2.0,1.2
42.4972,42.50068,0.003479004,STRESS_DECREASE,-1.0,Reduce stress by 1 points,7.3,3.0,2.0,1.2,7.3,2.0,2.0,1.2
42.4972,42.508785,0.011585236,STRESS_DECREASE,-2.0,Reduce stress by 2 points,7.3,3.0,2.0,1.2,7.3,1.0,2.0,1.2
42.4972,42.508785,0.011585236,STRESS_DECREASE,-3.0,Reduce stress by 3 points,7.3,3.0,2.0,1.2,7.3,1.0,2.0,1.2
42.4972,42.508785,0.011585236,STRESS_DECREASE,-4.0,Reduce stress by 4 points,7.3,3.0,2.0,1.2,7.3,1.0,2.0,1.2
42.4972,42.508785,0.011585236,STRESS_DECREASE,-5.0,Reduce stress by 5 points,7.3,3.0,2.0,1.2,7.3,1.0,2.0,1.2
42.4972,42.521126,0.023925781,EXERCISE_INCREASE,1.0,Add 1 workout sessions/week,7.3,3.0,2.0,1.2,7.3,3.0,3.0,1.2
42.4972,42.521126,0.023925781,EXERCISE_INCREASE,2.0,Add 2 workout sessions/week,7.3,3.0,2.0,1.2,7.3,3.0,4.0,1.2
42.4972,42.521126,0.023925781,EXERCISE_INCREASE,3.0,Add 3 workout sessions/week,7.3,3.0,2.0,1.2,7.3,3.0,5.0,1.2
42.4972,42.521126,0.023925781,EXERCISE_INCREASE,4.0,Add 4 workout sessions/week,7.3,3.0,2.0,1.2,7.3,3.0,6.0,1.2
42.4972,42.52632,0.029121399,SCREEN_DECREASE,-1.0,Reduce screen time by 1h,7.3,3.0,2.0,1.2,7.3,3.0,2.0,1.0
42.4972,42.52632,0.029121399,SCREEN_DECREASE,-2.0,Reduce screen time by 2h,7.3,3.0,2.0,1.2,7.3,3.0,2.0,1.0
42.4972,42.52632,0.029121399,SCREEN_DECREASE,-3.0,Reduce screen time by 3h,7.3,3.0,2.0,1.2,7.3,3.0,2.0,1.0
42.4972,42.52632,0.029121399,SCREEN_DECREASE,-4.0,Reduce screen time by 4h,7.3,3.0,2.0,1.2,7.3,3.0,2.0,1.0
42.4972,42.548058,0.050857544,CAFFEINE_ADJUST,-2.0,Adjust caffeine by 2 cups,7.3,3.0,2.0,1.2,7.3,3.0,2.0,1.2
42.4972,42.548058,0.050857544,CAFFEINE_ADJUST,-1.0,Adjust caffeine by 1 cups,7.3,3.0,2.0,1.2,7.3,3.0,2.0,1.2
42.4972,42.548058,0.050857544,CAFFEINE_ADJUST,0.0,Adjust caffeine by 0 cups,7.3,3.0,2.0,1.2,7.3,3.0,2.0,1.2
42.4972,42.548058,0.050857544,CAFFEINE_ADJUST,1.0,Adjust caffeine by 1 cups,7.3,3.0,2.0,1.2,7.3,3.0,2.0,1.2
64.56509,64.652176,0.08708954,SLEEP_INCREASE,0.5,Increase sleep by 0.5h,4.5,2.0,1.0,2.1,5.0,2.0,1.0,2.1
64.56509,64.745125,0.18003845,SLEEP_INCREASE,1.0,Increase sleep by 1.0h,4.5,2.0,1.0,2.1,5.5,2.0,1.0,2.1
64.56509,64.764496,0.19940948,SLEEP_INCREASE,1.5,Increase sleep by 1.5h,4.5,2.0,1.0,2.1,6.0,2.0,1.0,2.1
64.56509,64.761925,0.19683838,SLEEP_INCREASE,2.0,Increase sleep by 2.0h,4.5,2.0,1.0,2.1,6.5,2.0,1.0,2.1
64.56509,64.79291,0.22782135,SLEEP_INCREASE,2.5,Increase sleep by 2.5h,4.5,2.0,1.0,2.1,7.0,2.0,1.0,2.1
64.56509,64.86814,0.3030548,SLEEP_INCREASE,3.0,Increase sleep by 3.0h,4.5,2.0,1.0,2.1,7.5,2.0,1.0,2.1
64.56509,64.58343,0.018341064,STRESS_DECREASE,-1.0,Reduce stress by 1 points,4.5,2.0,1.0,2.1,4.5,1.0,1.0,2.1
64.56509,64.58343,0.018341064,STRESS_DECREASE,-2.0,Reduce stress by 2 points,4.5,2.0,1.0,2.1,4.5,1.0,1.0,2.1
64.56509,64.58343,0.018341064,STRESS_DECREASE,-3.0,Reduce stress by 3 points,4.5,2.0,1.0,2.1,4.5,1.0,1.0,2.1
64.56509,64.58343,0.018341064,STRESS_DECREASE,-4.0,Reduce stress by 4 points,4.5,2.0,1.0,2.1,4.5,1.0,1.0,2.1
64.56509,64.58343,0.018341064,STRESS_DECREASE,-5.0,Reduce stress by 5 points,4.5,2.0,1.0,2.1,4.5,1.0,1.0,2.1
64.56509,64.524445,-0.040641785,EXERCISE_INCREASE,1.0,Add 1 workout sessions/week,4.5,2.0,1.0,2.1,4.5,2.0,2.0,2.1
64.56509,64.53515,-0.029937744,EXERCISE_INCREASE,2.0,Add 2 workout sessions/week,4.5,2.0,1.0,2.1,4.5,2.0,3.0,2.1
64.56509,64.55815,-0.0069351196,EXERCISE_INCREASE,3.0,Add 3 workout sessions/week,4.5,2.0,1.0,2.1,4.5,2.0,4.0,2.1
64.56509,64.79498,0.22989655,EXERCISE_INCREASE,4.0,Add 4 workout sessions/week,4.5,2.0,1.0,2.1,4.5,2.0,5.0,2.1
64.56509,64.57305,0.007965088,SCREEN_DECREASE,-1.0,Reduce screen time by 1h,4.5,2.0,1.0,2.1,4.5,2.0,1.0,1.1
64.56509,64.56382,-0.0012664795,SCREEN_DECREASE,-2.0,Reduce screen time by 2h,4.5,2.0,1.0,2.1,4.5,2.0,1.0,1.0
64.56509,64.56382,-0.0012664795,SCREEN_DECREASE,-3.0,Reduce screen time by 3h,4.5,2.0,1.0,2.1,4.5,2.0,1.0,1.0
64.56509,64.56382,-0.0012664795,SCREEN_DECREASE,-4.0,Reduce screen time by 4h,4.5,2.0,1.0,2.1,4.5,2.0,1.0,1.0
64.56509,64.59508,0.02999115,CAFFEINE_ADJUST,-2.0,Adjust caffeine by 2 cups,4.5,2.0,1.0,2.1,4.5,2.0,1.0,2.1
64.56509,64.59508,0.02999115,CAFFEINE_ADJUST,-1.0,Adjust caffeine by 1 cups,4.5,2.0,1.0,2.1,4.5,2.0,1.0,2.1
64.56509,64.59508,0.02999115,CAFFEINE_ADJUST,0.0,Adjust caffeine by 0 cups,4.5,2.0,1.0,2.1,4.5,2.0,1.0,2.1
64.56509,64.59508,0.02999115,CAFFEINE_ADJUST,1.0,Adjust caffeine by 1 cups,4.5,2.0,1.0,2.1,4.5,2.0,1.0,2.1
24.404772,25.314339,0.9095669,SLEEP_INCREASE,0.5,Increase sleep by 0.5h,8.7,5.0,0.0,4.1,9.2,5.0,0.0,4.1
24.404772,25.894848,1.4900761,SLEEP_INCREASE,1.0,Increase sleep by 1.0h,8.7,5.0,0.0,4.1,9.7,5.0,0.0,4.1
24.404772,26.291557,1.8867855,SLEEP_INCREASE,1.5,Increase sleep by 1.5h,8.7,5.0,0.0,4.1,10.0,5.0,0.0,4.1
24.404772,26.291557,1.8867855,SLEEP_INCREASE,2.0,Increase sleep by 2.0h,8.7,5.0,0.0,4.1,10.0,5.0,0.0,4.1
24.404772,26.291557,1.8867855,SLEEP_INCREASE,2.5,Increase sleep by 2.5h,8.7,5.0,0.0,4.1,10.0,5.0,0.0,4.1
24.404772,26.291557,1.8867855,SLEEP_INCREASE,3.0,Increase sleep by 3.0h,8.7,5.0,0.0,4.1,10.0,5.0,0.0,4.1
24.404772,24.419333,0.014560699,STRESS_DECREASE,-1.0,Reduce stress by 1 points,8.7,5.0,0.0,4.1,8.7,4.0,0.0,4.1
24.404772,24.420057,0.015285492,STRESS_DECREASE,-2.0,Reduce stress by 2 points,8.7,5.0,0.0,4.1,8.7,3.0,0.0,4.1
24.404772,24.430725,0.025953293,STRESS_DECREASE,-3.0,Reduce stress by 3 points,8.7,5.0,0.0,4.1,8.7,2.0,0.0,4.1
24.404772,24.439684,0.03491211,STRESS_DECREASE,-4.0,Reduce stress by 4 points,8.7,5.0,0.0,4.1,8.7,1.0,0.0,4.1
24.404772,24.439684,0.03491211,STRESS_DECREASE,-5.0,Reduce stress by 5 points,8.7,5.0,0.0,4.1,8.7,1.0,0.0,4.1
24.404772,24.674131,0.2693596,EXERCISE_INCREASE,1.0,Add 1 workout sessions/week,8.7,5.0,0.0,4.1,8.7,5.0,1.0,4.1
24.404772,24.713737,0.30896568,EXERCISE_INCREASE,2.0,Add 2 workout sessions/week,8.7,5.0,0.0,4.1,8.7,5.0,2.0,4.1
24.404772,24.905542,0.50077057,EXERCISE_INCREASE,3.0,Add 3 workout sessions/week,8.7,5.0,0.0,4.1,8.7,5.0,3.0,4.1
24.404772,24.905542,0.50077057,EXERCISE_INCREASE,4.0,Add 4 workout sessions/week,8.7,5.0,0.0,4.1,8.7,5.0,4.0,4.1
24.404772,24.417994,0.013221741,SCREEN_DECREASE,-1.0,Reduce screen time by 1h,8.7,5.0,0.0,4.1,8.7,5.0,0.0,3.0999999999999996
24.404772,24.431864,0.02709198,SCREEN_DECREASE,-2.0,Reduce screen time by 2h,8.7,5.0,0.0,4.1,8.7,5.0,0.0,2.0999999999999996
24.404772,24.440813,0.03604126,SCREEN_DECREASE,-3.0,Reduce screen time by 3h,8.7,5.0,0.0,4.1,8.7,5.0,0.0,1.0999999999999996
24.404772,24.44106,0.036287308,SCREEN_DECREASE,-4.0,Reduce screen time by 4h,8.7,5.0,0.0,4.1,8.7,5.0,0.0,1.0
24.404772,24.427616,0.022844315,CAFFEINE_ADJUST,-2.0,Adjust caffeine by 2 cups,8.7,5.0,0.0,4.1,8.7,5.0,0.0,4.1
24.404772,24.427616,0.022844315,CAFFEINE_ADJUST,-1.0,Adjust caffeine by 1 cups,8.7,5.0,0.0,4.1,8.7,5.0,0.0,4.1
24.404772,24.427616,0.022844315,CAFFEINE_ADJUST,0.0,Adjust caffeine by 0 cups,8.7,5.0,0.0,4.1,8.7,5.0,0.0,4.1
24.404772,24.427616,0.022844315,CAFFEINE_ADJUST,1.0,Adjust caffeine by 1 cups,8.7,5.0,0.0,4.1,8.7,5.0,0.0,4.1
78.22591,78.213776,-0.012130737,SLEEP_INCREASE,0.5,Increase sleep by 0.5h,6.1,1.0,1.0,8.0,6.6,1.0,1.0,8.0
78.22591,78.03211,-0.19379425,SLEEP_INCREASE,1.0,Increase sleep by 1.0h,6.1,1.0,1.0,8.0,7.1,1.0,1.0,8.0
78.22591,78.04688,-0.17902374,SLEEP_INCREASE,1.5,Increase sleep by 1.5h,6.1,1.0,1.0,8.0,7.6,1.0,1.0,8.0
78.22591,78.08119,-0.14471436,SLEEP_INCREASE,2.0,Increase sleep by 2.0h,6.1,1.0,1.0,8.0,8.1,1.0,1.0,8.0
78.22591,78.068245,-0.15766144,SLEEP_INCREASE,2.5,Increase sleep by 2.5h,6.1,1.0,1.0,8.0,8.6,1.0,1.0,8.0
78.22591,78.05851,-0.16739655,SLEEP_INCREASE,3.0,Increase sleep by 3.0h,6.1,1.0,1.0,8.0,9.1,1.0,1.0,8.0
78.22591,78.22591,0.0,STRESS_DECREASE,-1.0,Reduce stress by 1 points,6.1,1.0,1.0,8.0,6.1,1.0,1.0,8.0
78.22591,78.22591,0.0,STRESS_DECREASE,-2.0,Reduce stress by 2 points,6.1,1.0,1.0,8.0,6.1,1.0,1.0,8.0
78.22591,78.22591,0.0,STRESS_DECREASE,-3.0,Reduce stress by 3 points,6.1,1.0,1.0,8.0,6.1,1.0,1.0,8.0
78.22591,78.22591,0.0,STRESS_DECREASE,-4.0,Reduce stress by 4 points,6.1,1.0,1.0,8.0,6.1,1.0,1.0,8.0
78.22591,78.22591,0.0,STRESS_DECREASE,-5.0,Reduce stress by 5 points,6.1,1.0,1.0,8.0,6.1,1.0,1.0,8.0
78.22591,78.17105,-0.054855347,EXERCISE_INCREASE,1.0,Add 1 workout sessions/week,6.1,1.0,1.0,8.0,6.1,1.0,2.0,8.0
78.22591,78.216835,-0.00907135,EXERCISE_INCREASE,2.0,Add 2 workout sessions/week,6.1,1.0,1.0,8.0,6.1,1.0,3.0,8.0
78.22591,78.27451,0.048606873,EXERCISE_INCREASE,3.0,Add 3 workout sessions/week,6.1,1.0,1.0,8.0,6.1,1.0,4.0,8.0
78.22591,78.27451,0.048606873,EXERCISE_INCREASE,4.0,Add 4 workout sessions/week,6.1,1.0,1.0,8.0,6.1,1.0,5.0,8.0
78.22591,78.22547,-0.0004348755,SCREEN_DECREASE,-1.0,Reduce screen time by 1h,6.1,1.0,1.0,8.0,6.1,1.0,1.0,7.0
78.22591,78.22618,0.0002746582,SCREEN_DECREASE,-2.0,Reduce screen time by 2h,6.1,1.0,1.0,8.0,6.1,1.0,1.0,6.0
78.22591,78.2393,0.013397217,SCREEN_DECREASE,-3.0,Reduce screen time by 3h,6.1,1.0,1.0,8.0,6.1,1.0,1.0,5.0
78.22591,78.286446,0.060539246,SCREEN_DECREASE,-4.0,Reduce screen time by 4h,6.1,1.0,1.0,8.0,6.1,1.0,1.0,4.0
78.22591,78.29033,0.06442261,CAFFEINE_ADJUST,-2.0,Adjust caffeine by 2 cups,6.1,1.0,1.0,8.0,6.1,1.0,1.0,8.0
78.22591,78.29033,0.06442261,CAFFEINE_ADJUST,-1.0,Adjust caffeine by 1 cups,6.1,1.0,1.0,8.0,6.1,1.0,1.0,8.0
78.22591,78.29033,0.06442261,CAFFEINE_ADJUST,0.0,Adjust caffeine by 0 cups,6.1,1.0,1.0,8.0,6.1,1.0,1.0,8.0
78.22591,78.29033,0.06442261,CAFFEINE_ADJUST,1.0,Adjust caffeine by 1 cups,6.1,1.0,1.0,8.0,6.1,1.0,1.0,8.0
71.1289,71.185005,0.056106567,SLEEP_INCREASE,0.5,Increase sleep by 0.5h,6.8,1.0,1.0,1.8,7.3,1.0,1.0,1.8
71.1289,71.24766,0.118759155,SLEEP_INCREASE,1.0,Increase sleep by 1.0h,6.8,1.0,1.0,1.8,7.8,1.0,1.0,1.8
71.1289,71.243355,0.11445618,SLEEP_INCREASE,1.5,Increase sleep by 1.5h,6.8,1.0,1.0,1.8,8.3,1.0,1.0,1.8
71.1289,71.30596,0.17706299,SLEEP_INCREASE,2.0,Increase sleep by 2.0h,6.8,1.0,1.0,1.8,8.8,1.0,1.0,1.8
71.1289,71.3167,0.18780518,SLEEP_INCREASE,2.5,Increase sleep by 2.5h,6.8,1.0,1.0,1.8,9.3,1.0,1.0,1.8
71.1289,71.50874,0.37984467,SLEEP_INCREASE,3.0,Increase sleep by 3.0h,6.8,1.0,1.0,1.8,9.8,1.0,1.0,1.8
71.1289,71.1289,0.0,STRESS_DECREASE,-1.0,Reduce stress by 1 points,6.8,1.0,1.0,1.8,6.8,1.0,1.0,1.8
71.1289,71.1289,0.0,STRESS_DECREASE,-2.0,Reduce stress by 2 points,6.8,1.0,1.0,1.8,6.8,1.0,1.0,1.8
71.1289,71.1289,0.0,STRESS_DECREASE,-3.0,Reduce stress by 3 points,6.8,1.0,1.0,1.8,6.8,1.0,1.0,1.8
71.1289,71.1289,0.0,STRESS_DECREASE,-4.0,Reduce stress by 4 points,6.8,1.0,1.0,1.8,6.8,1.0,1.0,1.8
71.1289,71.1289,0.0,STRESS_DECREASE,-5.0,Reduce stress by 5 points,6.8,1.0,1.0,1.8,6.8,1.0,1.0,1.8
71.1289,71.14686,0.017959595,EXERCISE_INCREASE,1.0,Add 1 workout sessions/week,6.8,1.0,1.0,1.8,6.8,1.0,2.0,1.8
71.1289,71.35672,0.22782135,EXERCISE_INCREASE,2.0,Add 2 workout sessions/week,6.8,1.0,1.0,1.8,6.8,1.0,3.0,1.8
71.1289,71.35672,0.22782135,EXERCISE_INCREASE,3.0,Add 3 workout sessions/week,6.8,1.0,1.0,1.8,6.8,1.0,4.0,1.8
71.1289,71.35672,0.22782135,EXERCISE_INCREASE,4.0,Add 4 workout sessions/week,6.8,1.0,1.0,1.8,6.8,1.0,5.0,1.8
71.1289,71.14311,0.014213562,SCREEN_DECREASE,-1.0,Reduce screen time by 1h,6.8,1.0,1.0,1.8,6.8,1.0,1.0,1.0
71.1289,71.14311,0.014213562,SCREEN_DECREASE,-2.0,Reduce screen time by 2h,6.8,1.0,1.0,1.8,6.8,1.0,1.0,1.0
71.1289,71.14311,0.014213562,SCREEN_DECREASE,-3.0,Reduce screen time by 3h,6.8,1.0,1.0,1.8,6.8,1.0,1.0,1.0
71.1289,71.14311,0.014213562,SCREEN_DECREASE,-4.0,Reduce screen time by 4h,6.8,1.0,1.0,1.8,6.8,1.0,1.0,1.0
71.1289,71.186584,0.057685852,CAFFEINE_ADJUST,-2.0,Adjust caffeine by 2 cups,6.8,1.0,1.0,1.8,6.8,1.0,1.0,1.8
71.1289,71.186584,0.057685852,CAFFEINE_ADJUST,-1.0,Adjust caffeine by 1 cups,6.8,1.0,1.0,1.8,6.8,1.0,1.0,1.8
71.1289,71.186584,0.057685852,CAFFEINE_ADJUST,0.0,Adjust caffeine by 0 cups,6.8,1.0,1.0,1.8,6.8,1.0,1.0,1.8
71.1289,71.186584,0.057685852,CAFFEINE_ADJUST,1.0,Adjust caffeine by 1 cups,6.8,1.0,1.0,1.8,6.8,1.0,1.0,1.8
47.117817,48.50068,1.3828621,SLEEP_INCREASE,0.5,Increase sleep by 0.5h,7.6,8.0,1.0,4.0,8.1,8.0,1.0,4.0
47.117817,50.43511,3.3172913,SLEEP_INCREASE,1.0,Increase sleep by 1.0h,7.6,8.0,1.0,4.0,8.6,8.0,1.0,4.0
47.117817,51.956177,4.83836,SLEEP_INCREASE,1.5,Increase sleep by 1.5h,7.6,8.0,1.0,4.0,9.1,8.0,1.0,4.0
47.117817,53.23966,6.1218414,SLEEP_INCREASE,2.0,Increase sleep by 2.0h,7.6,8.0,1.0,4.0,9.6,8.0,1.0,4.0
47.117817,54.338654,7.2208366,SLEEP_INCREASE,2.5,Increase sleep by 2.5h,7.6,8.0,1.0,4.0,10.0,8.0,1.0,4.0
47.117817,54.338654,7.2208366,SLEEP_INCREASE,3.0,Increase sleep by 3.0h,7.6,8.0,1.0,4.0,10.0,8.0,1.0,4.0
47.117817,41.183323,-5.934494,STRESS_DECREASE,-1.0,Reduce stress by 1 points,7.6,8.0,1.0,4.0,7.6,7.0,1.0,4.0
47.117817,41.16485,-5.9529686,STRESS_DECREASE,-2.0,Reduce stress by 2 points,7.6,8.0,1.0,4.0,7.6,6.0,1.0,4.0
47.117817,41.165977,-5.9518394,STRESS_DECREASE,-3.0,Reduce stress by 3 points,7.6,8.0,1.0,4.0,7.6,5.0,1.0,4.0
47.117817,41.20489,-5.9129257,STRESS_DECREASE,-4.0,Reduce stress by 4 points,7.6,8.0,1.0,4.0,7.6,4.0,1.0,4.0
47.117817,41.23702,-5.8807983,STRESS_DECREASE,-5.0,Reduce stress by 5 points,7.6,8.0,1.0,4.0,7.6,3.0,1.0,4.0
47.117817,47.393044,0.2752266,EXERCISE_INCREASE,1.0,Add 1 workout sessions/week,7.6,8.0,1.0,4.0,7.6,8.0,2.0,4.0
47.117817,47.559105,0.441288,EXERCISE_INCREASE,2.0,Add 2 workout sessions/week,7.6,8.0,1.0,4.0,7.6,8.0,3.0,4.0
47.117817,47.559105,0.441288,EXERCISE_INCREASE,3.0,Add 3 workout sessions/week,7.6,8.0,1.0,4.0,7.6,8.0,4.0,4.0
47.117817,47.559105,0.441288,EXERCISE_INCREASE,4.0,Add 4 workout sessions/week,7.6,8.0,1.0,4.0,7.6,8.0,5.0,4.0
47.117817,47.214764,0.09694672,SCREEN_DECREASE,-1.0,Reduce screen time by 1h,7.6,8.0,1.0,4.0,7.6,8.0,1.0,3.0
47.117817,47.340496,0.22267914,SCREEN_DECREASE,-2.0,Reduce screen time by 2h,7.6,8.0,1.0,4.0,7.6,8.0,1.0,2.0
47.117817,47.427204,0.3093872,SCREEN_DECREASE,-3.0,Reduce screen time by 3h,7.6,8.0,1.0,4.0,7.6,8.0,1.0,1.0
47.117817,47.427204,0.3093872,SCREEN_DECREASE,-4.0,Reduce screen time by 4h,7.6,8.0,1.0,4.0,7.6,8.0,1.0,1.0
47.117817,47.4325,0.314682,CAFFEINE_ADJUST,-2.0,Adjust caffeine by 2 cups,7.6,8.0,1.0,4.0,7.6,8.0,1.0,4.0
47.117817,47.4325,0.314682,CAFFEINE_ADJUST,-1.0,Adjust caffeine by 1 cups,7.6,8.0,1.0,4.0,7.6,8.0,1.0,4.0
47.117817,47.4325,0.314682,CAFFEINE_ADJUST,0.0,Adjust caffeine by 0 cups,7.6,8.0,1.0,4.0,7.6,8.0,1.0,4.0
47.117817,47.4325,0.314682,CAFFEINE_ADJUST,1.0,Adjust caffeine by 1 cups,7.6,8.0,1.0,4.0,7.6,8.0,1.0,4.0
51.769413,52.77456,1.005146,SLEEP_INCREASE,0.5,Increase sleep by 0.5h,9.3,4.0,0.0,5.4,9.8,4.0,0.0,5.4
51.769413,53.001694,1.2322807,SLEEP_INCREASE,1.0,Increase sleep by 1.0h,9.3,4.0,0.0,5.4,10.0,4.0,0.0,5.4
51.769413,53.001694,1.2322807,SLEEP_INCREASE,1.5,Increase sleep by 1.5h,9.3,4.0,0.0,5.4,10.0,4.0,0.0,5.4
51.769413,53.001694,1.2322807,SLEEP_INCREASE,2.0,Increase sleep by 2.0h,9.3,4.0,0.0,5.4,10.0,4.0,0.0,5.4
51.769413,53.001694,1.2322807,SLEEP_INCREASE,2.5,Increase sleep by 2.5h,9.3,4.0,0.0,5.4,10.0,4.0,0.0,5.4
51.769413,53.001694,1.2322807,SLEEP_INCREASE,3.0,Increase sleep by 3.0h,9.3,4.0,0.0,5.4,10.0,4.0,0.0,5.4
51.769413,51.839966,0.070552826,STRESS_DECREASE,-1.0,Reduce stress by 1 points,9.3,4.0,0.0,5.4,9.3,3.0,0.0,5.4
51.769413,51.842083,0.07266998,STRESS_DECREASE,-2.0,Reduce stress by 2 points,9.3,4.0,0.0,5.4,9.3,2.0,0.0,5.4
51.769413,51.927322,0.1579094,STRESS_DECREASE,-3.0,Reduce stress by 3 points,9.3,4.0,0.0,5.4,9.3,1.0,0.0,5.4
51.769413,51.927322,0.1579094,STRESS_DECREASE,-4.0,Reduce stress by 4 points,9.3,4.0,0.0,5.4,9.3,1.0,0.0,5.4
51.769413,51.927322,0.1579094,STRESS_DECREASE,-5.0,Reduce stress by 5 points,9.3,4.0,0.0,5.4,9.3,1.0,0.0,5.4
51.769413,54.08171,2.3122978,EXERCISE_INCREASE,1.0,Add 1 workout sessions/week,9.3,4.0,0.0,5.4,9.3,4.0,1.0,5.4
51.769413,54.10624,2.3368263,EXERCISE_INCREASE,2.0,Add 2 workout sessions/week,9.3,4.0,0.0,5.4,9.3,4.0,2.0,5.4
51.769413,54.112175,2.342762,EXERCISE_INCREASE,3.0,Add 3 workout sessions/week,9.3,4.0,0.0,5.4,9.3,4.0,3.0,5.4
